,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1837-Balzac-Histoire de la Grandeur et de la Decadence de Cesar Birotteau-fragment_1.prd,0.00966183574879227,0.00966183574879227,0.0,0.0,0.20531400966183572,0.007246376811594203,0.0024154589371980675,0.0,0.033816425120772944,0.024154589371980683,0.00966183574879227,5.7149758454106285,7.357487922705313,0.0,0.05982031666963174,0.18008361501512185,0.05426080768546522,0.13400640455434976,0.06747020103184488
1837-Balzac-Histoire de la Grandeur et de la Decadence de Cesar Birotteau-fragment_2.prd,0.004098360655737704,0.0,0.0,0.0,0.5040983606557377,0.0,0.0,0.0,0.06967213114754098,0.0,0.004098360655737704,8.487704918032787,10.836065573770492,0.0,0.04821392935541808,0.20490919976052685,0.07000598682897625,0.1323089203751746,0.05691478746757135
1837-Balzac-Histoire de la Grandeur et de la Decadence de Cesar Birotteau-fragment_3.prd,0.003355704697986577,0.006711409395973154,0.0,0.0,0.39932885906040266,0.013422818791946308,0.0,0.0,0.016778523489932886,0.0,0.02348993288590604,7.644295302013424,9.865771812080537,0.0,0.057299809845763786,0.18157616733572787,0.05970843017113881,0.13644622860764846,0.061356433551658575
1837-Balzac-Histoire de la Grandeur et de la Decadence de Cesar Birotteau-fragment_4.prd,0.0034129692832764505,0.0034129692832764505,0.0,0.0,0.3924914675767918,0.0034129692832764505,0.0,0.0,0.04778156996587031,0.006825938566552901,0.013651877133105802,7.57679180887372,9.638225255972696,0.0,0.05754400670578374,0.20511316010058675,0.06814752724224643,0.1279547359597653,0.06039396479463537
1838-Hugo-Ruy Blas-fragment_1.prd,0.04707792207792208,0.011363636363636364,0.0016233766233766235,0.0016233766233766235,0.32305194805194803,0.0,0.0,0.0,0.016233766233766232,0.006493506493506494,0.05844155844155844,3.5844155844155843,4.618506493506493,0.0,0.07860262008733625,0.15918070284882513,0.049646496153046366,0.10932626325639426,0.04985443959243086
1838-Hugo-Ruy Blas-fragment_2.prd,0.010676156583629894,0.012455516014234877,0.0,0.010676156583629894,0.4128113879003559,0.0,0.0017793594306049821,0.0,0.01601423487544484,0.019572953736654804,0.06405693950177936,3.823843416370107,5.0160142348754455,0.0,0.07561307901907358,0.1599245441207294,0.04632152588555858,0.11606581429469713,0.04831272269964368
1838-Hugo-Ruy Blas-fragment_3.prd,0.047879616963064295,0.005471956224350204,0.001367989056087551,0.004103967168262654,0.25718194254445964,0.002735978112175102,0.0,0.0,0.013679890560875513,0.008207934336525308,0.07523939808481532,3.1737346101231187,4.132694938440491,0.0,0.08572726240490519,0.13881003747019416,0.0484841603270126,0.13080504144430566,0.05024412399227887
1838-Hugo-Ruy Blas-fragment_4.prd,0.008658008658008658,0.012987012987012988,0.0,0.0,0.17316017316017315,0.0,0.0,0.0,0.004329004329004329,0.017316017316017316,0.09090909090909093,2.9610389610389616,3.995670995670996,0.0,0.11415963161933998,0.14927091327705294,0.03683806600153492,0.12720644666155026,0.06062931696085955
1839-Balzac-Histoire des treize-fragment_1.prd,0.009478672985781993,0.0047393364928909965,0.0,0.0047393364928909965,0.5781990521327014,0.0,0.0,0.0,0.0995260663507109,0.009478672985781993,0.0047393364928909965,8.360189573459715,10.459715639810426,0.0,0.055273157972659526,0.19005083156492128,0.09426047475694617,0.11567882347135172,0.07264472190692395
1839-Balzac-Histoire des treize-fragment_2.prd,0.0,0.003278688524590164,0.0,0.0,0.4163934426229508,0.0,0.0,0.0,0.049180327868852465,0.003278688524590164,0.0,7.7049180327868845,9.770491803278688,0.0,0.05894994100792179,0.20078375189617395,0.06712455755941345,0.12628518456093038,0.06434350244395752
1839-Balzac-Histoire des treize-fragment_3.prd,0.011627906976744186,0.005813953488372093,0.0,0.0,0.4273255813953488,0.0029069767441860465,0.0029069767441860465,0.0,0.0377906976744186,0.02906976744186046,0.011627906976744186,6.656976744186046,8.555232558139535,0.0,0.052975357339780295,0.17525554565890486,0.057725749671289815,0.13856724774144294,0.07257072570725707
1839-Balzac-Histoire des treize-fragment_4.prd,0.0054794520547945215,0.00821917808219178,0.0,0.0027397260273972607,0.3917808219178082,0.0027397260273972607,0.0027397260273972607,0.0,0.021917808219178082,0.00821917808219178,0.010958904109589041,6.353424657534248,8.342465753424658,0.0,0.05629370629370629,0.18081293706293705,0.06101398601398601,0.1416520979020979,0.06997377622377622
1841-Balzac-Une ténébreuse affaire-fragment_1.prd,0.0030120481927710845,0.0030120481927710845,0.0,0.0,0.2981927710843373,0.0030120481927710845,0.0,0.0,0.042168674698795185,0.006024096385542169,0.0,6.858433734939759,9.147590361445783,0.0,0.05536288276095416,0.19133818304855355,0.06331416004060228,0.12874302148536626,0.0548130603958721
1841-Balzac-Une ténébreuse affaire-fragment_2.prd,0.003472222222222222,0.010416666666666666,0.0,0.0,0.3298611111111111,0.0,0.003472222222222222,0.0,0.02430555555555556,0.006944444444444444,0.013888888888888888,7.677083333333332,9.989583333333334,0.0,0.059329131220522774,0.18821351434742364,0.06814475250143254,0.1313527570855556,0.05452461762242694
1841-Balzac-Une ténébreuse affaire-fragment_3.prd,0.00847457627118644,0.005649717514124294,0.0,0.0,0.288135593220339,0.0,0.0,0.0,0.02824858757062147,0.0,0.005649717514124294,6.036723163841808,7.870056497175142,0.0,0.05607803683128472,0.18210052053715936,0.055640610646953324,0.13306504527361007,0.049866585013778934
1841-Balzac-Une ténébreuse affaire-fragment_4.prd,0.00949367088607595,0.0031645569620253164,0.0,0.0,0.33860759493670883,0.0,0.0,0.0,0.04113924050632911,0.006329113924050633,0.00949367088607595,7.4556962025316444,9.325949367088608,0.0,0.04951968035365128,0.17980107115531752,0.050794865255462035,0.14605117742072599,0.0510073960724305
1842-Balzac-Illusions perdues-fragment_1.prd,0.005899705014749263,0.002949852507374631,0.0,0.002949852507374631,0.35103244837758113,0.002949852507374631,0.0,0.0,0.032448377581120944,0.002949852507374631,0.0,6.849557522123893,8.89970501474926,0.0,0.05476446547644655,0.19384813938481396,0.05910948591094859,0.1300064530006453,0.06375564637556462
1842-Balzac-Illusions perdues-fragment_2.prd,0.0031645569620253164,0.012658227848101266,0.0,0.0031645569620253164,0.4082278481012657,0.0,0.006329113924050633,0.0,0.02848101265822785,0.0031645569620253164,0.02848101265822785,7.123417721518988,9.667721518987342,0.0,0.05147153047712614,0.17807868096194096,0.05847678441758147,0.1307077869377643,0.058049634787065915
1842-Balzac-Illusions perdues-fragment_3.prd,0.009009009009009007,0.009009009009009007,0.0,0.0,0.3393393393393393,0.009009009009009007,0.0,0.0,0.024024024024024024,0.003003003003003003,0.018018018018018014,7.042042042042043,9.399399399399401,0.0,0.0570143184669291,0.1722541852316477,0.05498118267941342,0.1381667171345763,0.058009257256564424
1842-Balzac-Illusions perdues-fragment_4.prd,0.00879765395894428,0.0058651026392961885,0.0,0.0029325513196480943,0.2932551319648094,0.0029325513196480943,0.0,0.0,0.02346041055718475,0.00879765395894428,0.01759530791788856,6.524926686217009,8.592375366568914,0.0,0.0559402081709386,0.1785042872208721,0.043468292906598184,0.14727864643037278,0.060066944839286526
1847-Balzac-Splendeurs et miseres des courtisanes-fragment_1.prd,0.0075187969924812035,0.0,0.0,0.0075187969924812035,0.40601503759398494,0.003759398496240601,0.003759398496240601,0.0,0.05263157894736842,0.015037593984962403,0.01879699248120301,8.466165413533835,10.857142857142858,0.0,0.05764701020703335,0.17199057812306293,0.07256498202405058,0.14186536633745195,0.05624199347080458
1847-Balzac-Splendeurs et miseres des courtisanes-fragment_2.prd,0.00746268656716418,0.00373134328358209,0.0,0.0,0.5,0.00373134328358209,0.0,0.0,0.06343283582089553,0.00746268656716418,0.011194029850746268,7.9850746268656705,10.23134328358209,0.0,0.06132180578457151,0.1801328044921788,0.07192833905254245,0.13944471678773565,0.06448593965863006
1847-Balzac-Splendeurs et miseres des courtisanes-fragment_3.prd,0.003215434083601286,0.003215434083601286,0.0,0.0,0.4147909967845659,0.0,0.0,0.0,0.04180064308681672,0.012861736334405145,0.00964630225080386,7.662379421221865,9.7491961414791,0.0,0.0599791829300026,0.1710469251452858,0.06414259692948218,0.1369589730245468,0.06340532570040766
1847-Balzac-Splendeurs et miseres des courtisanes-fragment_4.prd,0.017857142857142856,0.0071428571428571435,0.0,0.0,0.4928571428571429,0.0035714285714285718,0.0,0.0,0.039285714285714285,0.0071428571428571435,0.0071428571428571435,7.792857142857143,10.189285714285717,0.0,0.0558591123066577,0.1637104909213181,0.061659381304640215,0.1344149293880296,0.06233187626092805
1856-Flaubert-Madame Bovary-fragment_1.prd,0.010380622837370242,0.0,0.0,0.0,0.3044982698961938,0.0034602076124567475,0.0,0.0,0.020761245674740483,0.0,0.010380622837370242,7.60553633217993,9.657439446366784,0.0,0.058168854882184165,0.1977219372228502,0.058168854882184165,0.1475958612294583,0.056386401182505874
1856-Flaubert-Madame Bovary-fragment_2.prd,0.0,0.0,0.0,0.0,0.4858490566037736,0.0,0.0,0.0,0.02830188679245283,0.0047169811320754715,0.0047169811320754715,9.254716981132075,11.740566037735848,0.0,0.05600395322022731,0.21713885686048426,0.06510459561851425,0.12440289902816667,0.04937407346400922
1856-Flaubert-Madame Bovary-fragment_3.prd,0.0,0.01098901098901099,0.0,0.0,0.36996336996337,0.0036630036630036634,0.0,0.0,0.040293040293040296,0.0036630036630036634,0.007326007326007327,7.8498168498168495,9.798534798534801,0.0,0.06062537173931515,0.21769054295182255,0.05811878664287535,0.12524428583567,0.052001019627835834
1856-Flaubert-Madame Bovary-fragment_4.prd,0.008097165991902834,0.008097165991902834,0.0,0.0,0.43724696356275305,0.008097165991902834,0.0,0.0,0.03643724696356275,0.004048582995951417,0.024291497975708502,8.979757085020243,11.291497975708502,0.0,0.06624025234381846,0.19740646631034786,0.05419258740033296,0.12722334180320688,0.05581354595636555
1862-Flaubert-Salambo-fragment_1.prd,0.003058103975535168,0.006116207951070336,0.0,0.0,0.3058103975535168,0.006116207951070336,0.0,0.0,0.024464831804281342,0.009174311926605505,0.027522935779816515,6.798165137614678,8.605504587155963,0.0,0.05356910109918756,0.22031541903810228,0.0563062084546205,0.13125081461528434,0.03858017986705479
1862-Flaubert-Salambo-fragment_2.prd,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.3177257525083612,0.0,0.0,0.0,0.04682274247491639,0.0033444816053511705,0.03678929765886288,7.394648829431437,9.37792642140468,0.0,0.061686874944685374,0.20439861934684486,0.058058235242056826,0.12545357996282858,0.04726081954155235
1862-Flaubert-Salambo-fragment_3.prd,0.0029069767441860465,0.0029069767441860465,0.0,0.0,0.2296511627906977,0.0029069767441860465,0.0029069767441860465,0.0,0.02616279069767442,0.0029069767441860465,0.017441860465116282,6.8808139534883725,8.508720930232558,0.0,0.057033559380977226,0.194792210050426,0.056251086767518686,0.1387584767866458,0.04042775169535733
1862-Flaubert-Salambo-fragment_4.prd,0.0,0.0026041666666666665,0.0,0.0026041666666666665,0.2317708333333333,0.0026041666666666665,0.0,0.0,0.015625,0.005208333333333333,0.03125,6.0,7.739583333333332,0.0,0.059189477426235336,0.1958762886597938,0.05314610735869179,0.14561855670103094,0.05190188410949165
1862-Hugo-Les miserables I-fragment_1.prd,0.011019283746556474,0.0027548209366391185,0.0,0.0,0.5619834710743802,0.008264462809917356,0.0,0.0,0.04132231404958678,0.005509641873278237,0.0027548209366391185,6.203856749311295,7.994490358126723,0.0,0.05655651256811391,0.1927843206187379,0.06521357004746,0.12067147126032696,0.05501845667076815
1862-Hugo-Les miserables I-fragment_2.prd,0.01310861423220974,0.003745318352059925,0.0,0.003745318352059925,0.2921348314606741,0.009363295880149813,0.0,0.0,0.02247191011235955,0.00749063670411985,0.005617977528089888,4.533707865168539,6.170411985018728,0.0,0.06508847891566265,0.1677804969879518,0.059252635542168676,0.13102409638554216,0.06937123493975904
1862-Hugo-Les miserables I-fragment_3.prd,0.01098901098901099,0.0,0.0,0.0,0.4532967032967033,0.008241758241758242,0.0,0.0,0.07142857142857142,0.013736263736263736,0.01098901098901099,6.153846153846153,8.016483516483516,0.0,0.06584271639690359,0.1823099929627023,0.06412737508796623,0.12922237860661506,0.0656667839549613
1862-Hugo-Les miserables I-fragment_4.prd,0.01834862385321101,0.016055045871559634,0.0,0.0022935779816513767,0.4220183486238532,0.0,0.0,0.0,0.03669724770642202,0.016055045871559634,0.013761467889908258,5.2889908256880735,6.903669724770642,0.0,0.05536540240518039,0.17969472710453285,0.0532377428307123,0.1253469010175763,0.06979648473635522
1862-Hugo-Les miserables II-fragment_1.prd,0.005730659025787965,0.0028653295128939827,0.0,0.0028653295128939827,0.4498567335243553,0.0028653295128939827,0.0,0.0,0.03724928366762178,0.005730659025787965,0.0028653295128939827,6.472779369627508,8.472779369627505,0.0,0.058557359595421875,0.21045160145506167,0.06534468991216398,0.11440865939135834,0.04817673675805164
