,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1884-Perez Galdoz-La de Bringas-fragment_1.prd,0.01384083044982699,0.010380622837370242,0.0,0.0,0.4152249134948097,0.034602076124567484,0.0034602076124567475,0.0,0.1695501730103806,0.0034602076124567475,0.0,3.8927335640138407,11.581314878892734,0.02768166089965398,0.056130409788946366,0.2395910322739591,0.0868440502586844,0.09916235525991624,0.04902685390490268
1884-Perez Galdoz-La de Bringas-fragment_2.prd,0.005763688760806916,0.0,0.0,0.0,0.3573487031700288,0.02881844380403458,0.002881844380403458,0.0,0.10951008645533143,0.0,0.011527377521613832,3.1815561959654177,9.631123919308358,0.01729106628242075,0.05772091639393037,0.2151570535979938,0.0874314617248268,0.1077910485824797,0.05402303736132954
1884-Perez Galdoz-La de Bringas-fragment_3.prd,0.011661807580174929,0.0,0.0,0.0,0.43731778425655976,0.03206997084548105,0.005830903790087464,0.0,0.1107871720116618,0.011661807580174929,0.008746355685131196,3.5393586005830904,10.017492711370263,0.058309037900874626,0.06262494567579313,0.19678400695349849,0.06836158192090395,0.1262929161234246,0.05732290308561495
1884-Perez Galdoz-La de Bringas-fragment_4.prd,0.01238390092879257,0.0030959752321981426,0.0030959752321981426,0.0,0.4767801857585139,0.05263157894736842,0.01238390092879257,0.0,0.1238390092879257,0.0030959752321981426,0.0,3.842105263157895,11.099071207430338,0.05572755417956656,0.062019189212550785,0.17788918661941394,0.07654075546719682,0.13155847523554326,0.07092229233295877
1884-Perez Galdoz-Tormento-fragment_1.prd,0.015452538631346581,0.006622516556291391,0.0,0.002207505518763797,0.33995584988962474,0.019867549668874173,0.006622516556291391,0.0,0.1368653421633554,0.01324503311258278,0.004415011037527594,2.596026490066225,7.247240618101546,0.02428256070640176,0.06662286465177399,0.2120455540954884,0.07722295225580376,0.10727113447218573,0.05567236092860271
1884-Perez Galdoz-Tormento-fragment_2.prd,0.024390243902439025,0.0,0.0,0.006097560975609756,0.4420731707317073,0.03353658536585366,0.009146341463414634,0.0,0.11890243902439025,0.01524390243902439,0.0,3.5518292682926833,10.00609756097561,0.03048780487804878,0.05878375332461795,0.19564531397917326,0.07979083081639092,0.12685389712843168,0.056935491141865385
1884-Perez Galdoz-Tormento-fragment_3.prd,0.0066815144766147,0.008908685968819599,0.0,0.0,0.2984409799554566,0.048997772828507785,0.004454342984409799,0.0,0.08463251670378619,0.017817371937639197,0.0,2.8752783964365256,8.53229398663697,0.0200445434298441,0.06406610982761685,0.19859605473609385,0.07570641549671228,0.13270837035720634,0.05775724186955749
1884-Perez Galdoz-Tormento-fragment_4.prd,0.011494252873563218,0.005747126436781609,0.0,0.0,0.5,0.04310344827586207,0.0,0.0,0.13793103448275862,0.005747126436781609,0.002873563218390805,3.57183908045977,10.399425287356324,0.020114942528735632,0.05823881738243915,0.1990994435240644,0.08045537572745423,0.13266216388428698,0.05853617093581411
1885-Bazán-El cisne de Vilamorta-fragment_1.prd,0.01384083044982699,0.0,0.0,0.0034602076124567475,0.4602076124567474,0.04152249134948097,0.006920415224913495,0.0,0.17301038062283736,0.006920415224913495,0.010380622837370242,3.6297577854671284,10.750865051903114,0.02768166089965398,0.0711510852123976,0.22447428426653154,0.09441770120766828,0.11633307997635335,0.045773161050586944
1885-Bazán-El cisne de Vilamorta-fragment_2.prd,0.02325581395348837,0.0029069767441860465,0.0,0.005813953488372093,0.2994186046511628,0.0436046511627907,0.008720930232558141,0.0,0.09011627906976744,0.011627906976744186,0.005813953488372093,3.3110465116279064,10.348837209302326,0.040697674418604654,0.07126426612403787,0.2277713881270459,0.08656993718481819,0.12881535875431302,0.04609395735645404
1885-Bazán-El cisne de Vilamorta-fragment_3.prd,0.03322259136212625,0.003322259136212625,0.0,0.003322259136212625,0.3455149501661129,0.03322259136212625,0.003322259136212625,0.0,0.15282392026578073,0.019933554817275743,0.02325581395348837,3.8637873754152814,11.704318936877074,0.04651162790697674,0.07447633824670287,0.21812774760796486,0.08335488319972416,0.12520472373071287,0.043056633048875095
1885-Bazán-El cisne de Vilamorta-fragment_4.prd,0.01345291479820628,0.0,0.0,0.0,0.4394618834080717,0.02690582959641256,0.0,0.0,0.31390134529147984,0.01345291479820628,0.008968609865470852,4.300448430493273,13.053811659192824,0.05829596412556054,0.06384839650145772,0.2222823823406914,0.0941274468971262,0.12161599333610995,0.043481882548937936
1885-Pereda-Sotileza-fragment_1.prd,0.03524229074889868,0.00881057268722467,0.0,0.004405286343612335,1.0616740088105727,0.02643171806167401,0.00881057268722467,0.0,0.3436123348017621,0.03524229074889868,0.013215859030837005,3.8546255506607934,10.431718061674008,0.0,0.053977853144281454,0.1859191762350345,0.07032239610999877,0.10828259714787723,0.050014301475095
1885-Pereda-Sotileza-fragment_2.prd,0.03225806451612903,0.0,0.0,0.0,1.7483870967741937,0.03225806451612903,0.0,0.0,0.6516129032258065,0.0,0.025806451612903226,4.612903225806452,12.387096774193546,0.0,0.053326250408630274,0.19932984635501802,0.06971232428898333,0.10015527950310557,0.056309251389342924
1885-Pereda-Sotileza-fragment_3.prd,0.02575107296137339,0.017167381974248927,0.0,0.0,1.128755364806867,0.04291845493562232,0.008583690987124462,0.0,0.369098712446352,0.030042918454935626,0.02575107296137339,4.111587982832618,10.648068669527897,0.02145922746781116,0.05761738773836375,0.17945458273528808,0.0580684847242157,0.1163830223498052,0.05774041418905065
1885-Pereda-Sotileza-fragment_4.prd,0.03977272727272727,0.005681818181818182,0.0,0.005681818181818182,1.5113636363636365,0.03977272727272727,0.0,0.0,0.4659090909090909,0.045454545454545456,0.017045454545454544,4.551136363636363,11.823863636363635,0.028409090909090905,0.04957823354283824,0.19777538868673505,0.062396625868342714,0.10684750248097916,0.060081045319219324
1885-Perez Galdoz-Lo prohibido-fragment_1.prd,0.0029411764705882357,0.0,0.0,0.0,0.4294117647058823,0.014705882352941175,0.0,0.0,0.12941176470588234,0.0029411764705882357,0.0,3.429411764705882,9.891176470588237,0.008823529411764706,0.058636100306215334,0.1947364065215592,0.09343706033269884,0.11218240503186294,0.05867748075808987
1885-Perez Galdoz-Lo prohibido-fragment_2.prd,0.005882352941176471,0.0,0.0,0.0,0.4352941176470588,0.023529411764705882,0.0,0.0,0.12058823529411765,0.0,0.005882352941176471,3.3705882352941177,10.01764705882353,0.008823529411764706,0.06392732829612023,0.18842855930045,0.07793530860005092,0.1160964428219713,0.05989472790559471
1885-Perez Galdoz-Lo prohibido-fragment_3.prd,0.0053191489361702135,0.0053191489361702135,0.0,0.0,0.3537234042553192,0.018617021276595744,0.007978723404255319,0.0,0.10638297872340426,0.007978723404255319,0.0,3.151595744680851,9.61436170212766,0.013297872340425532,0.06309579788825717,0.1933911853973411,0.08664985251998461,0.11477792502030522,0.048903518146454064
1885-Perez Galdoz-Lo prohibido-fragment_4.prd,0.013774104683195593,0.0027548209366391185,0.0,0.0,0.3140495867768595,0.03856749311294766,0.011019283746556474,0.0,0.11019283746556474,0.008264462809917356,0.0027548209366391185,3.2369146005509637,9.628099173553721,0.013774104683195593,0.07002024469676965,0.19346888478126925,0.07926238887421883,0.1156148226388522,0.057829416424610515
1887-Bazán-La madre naturaleza-fragment_1.prd,0.016597510373443983,0.004149377593360996,0.0,0.004149377593360996,0.4979253112033195,0.03734439834024896,0.008298755186721992,0.0,0.2987551867219917,0.0,0.008298755186721992,3.883817427385892,11.95850622406639,0.020746887966804982,0.06303700552956189,0.21794980859208848,0.08770735857082093,0.12586133560187154,0.0515525308379413
1887-Bazán-La madre naturaleza-fragment_2.prd,0.0,0.00423728813559322,0.0,0.00423728813559322,0.6398305084745762,0.012711864406779662,0.00423728813559322,0.0,0.326271186440678,0.00423728813559322,0.00423728813559322,4.457627118644068,12.75,0.059322033898305086,0.060741107534868374,0.21024180902863746,0.07716431459932327,0.12915738219031114,0.053767434183378725
1887-Bazán-La madre naturaleza-fragment_3.prd,0.011904761904761904,0.007936507936507936,0.0,0.003968253968253968,0.5753968253968254,0.015873015873015872,0.003968253968253968,0.0,0.246031746031746,0.027777777777777776,0.007936507936507936,4.369047619047619,12.115079365079366,0.051587301587301584,0.06361312664907652,0.22505771767810026,0.09164742744063324,0.10933377308707123,0.05058542216358839
1887-Bazán-La madre naturaleza-fragment_4.prd,0.0038759689922480615,0.0,0.0,0.0038759689922480615,0.5232558139534884,0.031007751937984492,0.0038759689922480615,0.0,0.2441860465116279,0.02325581395348837,0.0038759689922480615,4.0852713178294575,11.682170542635658,0.027131782945736437,0.06425343225036241,0.2023535431056536,0.0833546516585657,0.11571586936130294,0.05529973565276712
1887-Bazán-Los pazos de Ulloa-fragment_1.prd,0.02,0.0,0.0,0.0,0.46,0.027999999999999997,0.004,0.0,0.23199999999999998,0.012,0.004,4.08,12.216,0.052000000000000005,0.0633817470556411,0.2310957592908569,0.08876773898206335,0.12089558450206,0.05360189770693745
1887-Bazán-Los pazos de Ulloa-fragment_2.prd,0.03535353535353535,0.0,0.0,0.0,0.6565656565656566,0.03535353535353535,0.010101010101010102,0.0,0.3080808080808081,0.005050505050505051,0.005050505050505051,4.7727272727272725,13.292929292929294,0.02525252525252525,0.06377396569122099,0.2226841574167508,0.08173562058526741,0.12383451059535824,0.04819374369323915
1887-Bazán-Los pazos de Ulloa-fragment_3.prd,0.012738853503184714,0.0,0.0,0.006369426751592357,0.4363057324840765,0.03503184713375796,0.009554140127388536,0.0,0.1178343949044586,0.012738853503184714,0.009554140127388536,3.7579617834394905,11.070063694267516,0.06369426751592358,0.07172539174097481,0.20067526621071768,0.07471214613453381,0.1312873344299195,0.0576140593887975
1887-Bazán-Los pazos de Ulloa-fragment_4.prd,0.007092198581560284,0.0035460992907801413,0.0,0.0,0.3900709219858156,0.014184397163120569,0.0035460992907801413,0.0,0.16312056737588654,0.010638297872340424,0.014184397163120569,3.769503546099291,11.25177304964539,0.0425531914893617,0.06826342246441093,0.2096903645503316,0.08862417099649389,0.119841169264563,0.05094411354707895
1887-Ibáñez-fantasticos-fragment_1.prd,0.0060790273556231,0.0060790273556231,0.0,0.0,0.3373860182370821,0.0060790273556231,0.0,0.00303951367781155,0.1641337386018237,0.0121580547112462,0.00911854103343465,3.3829787234042548,9.689969604863222,0.0,0.05277973258268825,0.2303266134039823,0.0927681417394544,0.1204205820259138,0.03841536614645858
1887-Ibáñez-fantasticos-fragment_2.prd,0.0056022408963585435,0.008403361344537815,0.0,0.0028011204481792717,0.3221288515406163,0.0028011204481792717,0.0,0.0,0.1400560224089636,0.0196078431372549,0.008403361344537815,3.2885154061624644,9.375350140056023,0.0,0.052221290863369664,0.20020955574182733,0.09170159262363788,0.12594300083822296,0.04463537300922045
1887-Ibáñez-fantasticos-fragment_3.prd,0.0054794520547945215,0.0027397260273972607,0.0,0.0,0.3753424657534247,0.0,0.0027397260273972607,0.0,0.1232876712328767,0.0136986301369863,0.0054794520547945215,3.295890410958904,9.443835616438355,0.0,0.046532381438041816,0.20244773074961755,0.08346081930987591,0.13891721910589835,0.045852456229814716
1887-Ibáñez-fantasticos-fragment_4.prd,0.008645533141210375,0.0,0.0,0.0,0.30835734870317005,0.002881844380403458,0.0,0.0,0.1786743515850144,0.01440922190201729,0.0,3.250720461095101,9.342939481268012,0.0,0.04959359656723192,0.2167760036308124,0.09398852993357264,0.1144531088831126,0.04744811651607047
1887-Perez Galdoz-Fortunata y Jacinta-fragment_1.prd,0.014035087719298246,0.0,0.0,0.0,0.5719298245614035,0.017543859649122806,0.0,0.0,0.312280701754386,0.010526315789473684,0.0,3.8210526315789473,10.807017543859649,0.007017543859649123,0.05515356166586268,0.2041324971860428,0.07396687570348931,0.1055635954333494,0.05515356166586268
1887-Perez Galdoz-Fortunata y Jacinta-fragment_2.prd,0.01592356687898089,0.0,0.0,0.0,0.4585987261146497,0.0,0.0,0.0,0.14012738853503184,0.006369426751592357,0.0031847133757961785,3.531847133757962,10.108280254777071,0.0,0.05844450869439511,0.2022221304365784,0.07566808475486349,0.10569575812647143,0.05158812110197844
1887-Perez Galdoz-Fortunata y Jacinta-fragment_3.prd,0.003076923076923077,0.003076923076923077,0.0,0.003076923076923077,0.5292307692307693,0.006153846153846154,0.003076923076923077,0.0,0.18461538461538465,0.006153846153846154,0.003076923076923077,3.4892307692307694,10.135384615384616,0.0,0.06195995785036881,0.19570073761854584,0.06819810326659642,0.12042149631190728,0.05142255005268704
1887-Perez Galdoz-Fortunata y Jacinta-fragment_4.prd,0.01834862385321101,0.0,0.0,0.006880733944954129,0.32339449541284404,0.0389908256880734,0.004587155963302753,0.0,0.10321100917431192,0.004587155963302753,0.0022935779816513767,3.0435779816513766,8.371559633027523,0.009174311926605505,0.06602646368987032,0.19175111740496525,0.07138115679072443,0.13258397132362704,0.058105058193565526
"1887-Perez Galdoz-La sombra, Celín, Tropiquillos y Theros-fragment_1.prd",0.009478672985781993,0.014218009478672985,0.0,0.0047393364928909965,1.009478672985782,0.009478672985781993,0.009478672985781993,0.0,0.3175355450236967,0.0,0.0,4.706161137440758,13.213270142180095,0.0,0.055542197643664346,0.22184820068926825,0.09341187785525366,0.10439208142983088,0.052256151318425904
"1887-Perez Galdoz-La sombra, Celín, Tropiquillos y Theros-fragment_2.prd",0.0231023102310231,0.006600660066006601,0.0,0.0,0.6600660066006601,0.0198019801980198,0.0,0.0,0.16831683168316833,0.0,0.0033003300330033004,4.03960396039604,11.102310231023102,0.006600660066006601,0.04814185690019472,0.17951692422422008,0.0768943944980735,0.14077971578903758,0.05510212536769275
"1887-Perez Galdoz-La sombra, Celín, Tropiquillos y Theros-fragment_3.prd",0.0221606648199446,0.013850415512465374,0.002770083102493075,0.0,0.6592797783933518,0.008310249307479225,0.002770083102493075,0.0,0.14958448753462605,0.0110803324099723,0.002770083102493075,3.412742382271468,9.33518005540166,0.0,0.04964539007092199,0.15990821860659155,0.0838130997079683,0.13212348769294952,0.06554025865665415
"1887-Perez Galdoz-La sombra, Celín, Tropiquillos y Theros-fragment_4.prd",0.015625,0.0,0.0,0.0,0.671875,0.015625,0.0,0.0,0.203125,0.0,0.0,3.9375,10.46875,0.0,0.08353365384615384,0.17487980769230768,0.10596955128205128,0.12600160256410256,0.05849358974358975
1888-Pereda-La Montálvez-fragment_1.prd,0.030674846625766868,0.0,0.0,0.0,1.5644171779141105,0.024539877300613498,0.006134969325153374,0.0,0.6196319018404908,0.024539877300613498,0.006134969325153374,4.840490797546011,12.88957055214724,0.0,0.05233826023746063,0.20515305710362647,0.07919392617720701,0.10403036911396496,0.05233826023746063
1888-Pereda-La Montálvez-fragment_2.prd,0.017543859649122806,0.0,0.0,0.0,2.5964912280701755,0.017543859649122806,0.0,0.0,0.7807017543859649,0.008771929824561403,0.0,5.5175438596491215,14.254385964912279,0.008771929824561403,0.04629283954304488,0.21638169192861945,0.0957963115060106,0.08388710520421115,0.05073545882177257
1888-Pereda-La Montálvez-fragment_3.prd,0.023391812865497075,0.011695906432748536,0.0,0.0,1.286549707602339,0.023391812865497075,0.0,0.0,0.5029239766081871,0.023391812865497075,0.023391812865497075,5.5555555555555545,14.403508771929824,0.0,0.05569152991212936,0.1883802110500341,0.08369778919070738,0.09280584199333948,0.060024876619989564
1888-Pereda-La Montálvez-fragment_4.prd,0.022388059701492536,0.0,0.0,0.0,2.2238805970149254,0.01492537313432836,0.0,0.0,0.746268656716418,0.00746268656716418,0.00746268656716418,5.276119402985074,12.544776119402982,0.0,0.0429693457373799,0.19829952722281527,0.0956611255147171,0.08982766509074272,0.05375934116211682
1889-Bazán-Insolación-fragment_1.prd,0.025362318840579712,0.0036231884057971015,0.0,0.010869565217391304,0.4891304347826087,0.03260869565217391,0.007246376811594203,0.0,0.2572463768115942,0.021739130434782608,0.010869565217391304,3.9927536231884058,11.380434782608695,0.036231884057971016,0.06730525782766478,0.1984555658705376,0.06836019917292599,0.1132585028272428,0.0601316566798886
1889-Bazán-Insolación-fragment_2.prd,0.0220820189274448,0.003154574132492113,0.0,0.003154574132492113,0.334384858044164,0.031545741324921134,0.006309148264984227,0.0,0.17981072555205047,0.003154574132492113,0.012618296529968454,3.6782334384858038,10.782334384858043,0.04100946372239748,0.07347826086956523,0.19695652173913045,0.07021739130434783,0.1207391304347826,0.049782608695652174
1889-Bazán-Insolación-fragment_3.prd,0.016778523489932886,0.010067114093959731,0.0,0.006711409395973154,0.4697986577181208,0.0302013422818792,0.020134228187919462,0.0,0.15771812080536912,0.040268456375838924,0.016778523489932886,3.7751677852349,10.761744966442953,0.08724832214765099,0.07130603088021817,0.20155720758368886,0.07983988035015176,0.12426868429155853,0.057185589231513664
1889-Bazán-Insolación-fragment_4.prd,0.023622047244094488,0.007874015748031496,0.0,0.0,0.2808398950131233,0.03412073490813648,0.007874015748031496,0.0,0.09186351706036744,0.015748031496062992,0.013123359580052492,3.2335958005249346,9.488188976377954,0.05774278215223098,0.08189200348671835,0.19374225810891407,0.07459742166353169,0.12423728035968253,0.05564986007248704
1889-Ibáñez-caerse del cielo-fragment_1.prd,0.0071428571428571435,0.0071428571428571435,0.0,0.0,0.5214285714285715,0.0071428571428571435,0.0,0.0,0.24642857142857144,0.0071428571428571435,0.0035714285714285718,3.4857142857142858,10.467857142857145,0.0,0.05033302755952618,0.2229888724923224,0.08894029434052568,0.10433534080484984,0.0491365213576357
1889-Ibáñez-caerse del cielo-fragment_2.prd,0.006756756756756757,0.006756756756756757,0.0,0.0,0.527027027027027,0.0033783783783783786,0.0,0.0,0.2533783783783784,0.0,0.010135135135135136,3.4256756756756763,9.827702702702704,0.0,0.0485433023793392,0.22051731696624288,0.0920648838228847,0.10976047188234823,0.046231716551751616
1889-Ibáñez-caerse del cielo-fragment_3.prd,0.004608294930875576,0.01152073732718894,0.0,0.0,0.2764976958525346,0.01152073732718894,0.002304147465437788,0.0,0.12442396313364056,0.0069124423963133645,0.002304147465437788,2.7557603686635943,8.179723502304148,0.0,0.051312396973667525,0.1960353353903377,0.08123758400608648,0.12912633670062132,0.06035758062470941
1889-Ibáñez-caerse del cielo-fragment_4.prd,0.01279317697228145,0.008528784648187633,0.0,0.0021321961620469087,0.2750533049040512,0.004264392324093817,0.0,0.0,0.09168443496801706,0.010660980810234541,0.006396588486140725,2.6908315565031984,7.637526652452027,0.0,0.049023787194134194,0.20457839543013048,0.07651973740301816,0.12746184670474892,0.06036320231903827
1890-Bazán-La prueba-fragment_1.prd,0.004694835680751174,0.009389671361502348,0.0,0.004694835680751174,0.3004694835680751,0.03286384976525822,0.018779342723004692,0.0,0.12441314553990612,0.009389671361502348,0.014084507042253518,2.9624413145539905,8.169014084507044,0.011737089201877934,0.07412655537351105,0.19501394854536605,0.07926316255590489,0.1221715449674534,0.0565026790063322
1890-Bazán-La prueba-fragment_2.prd,0.010344827586206895,0.006896551724137931,0.0,0.0,0.5827586206896552,0.017241379310344827,0.006896551724137931,0.0,0.25517241379310346,0.017241379310344827,0.017241379310344827,3.6,9.76206896551724,0.006896551724137931,0.06013326832439461,0.2119291402567853,0.08231756866569154,0.12140419307654805,0.053469852104664393
1890-Bazán-La prueba-fragment_3.prd,0.035519125683060114,0.00273224043715847,0.0,0.00546448087431694,0.366120218579235,0.030054644808743168,0.008196721311475409,0.0,0.15027322404371585,0.01912568306010929,0.01092896174863388,3.1202185792349733,8.702185792349727,0.01092896174863388,0.07127673419808253,0.1956531170014316,0.0832068023079259,0.12120949199600885,0.05696065246627045
1890-Bazán-La prueba-fragment_4.prd,0.022727272727272728,0.0,0.0,0.002525252525252525,0.42424242424242425,0.015151515151515154,0.012626262626262626,0.0,0.13131313131313133,0.020202020202020204,0.005050505050505051,3.0277777777777777,8.833333333333334,0.005050505050505051,0.06939362258233142,0.18552883777661613,0.07070047046523785,0.1335598536330371,0.06342568391705873
1890-Bazán-Una cristiana-fragment_1.prd,0.017421602787456445,0.006968641114982578,0.003484320557491289,0.0,0.4703832752613241,0.041811846689895474,0.0,0.0,0.2020905923344948,0.0,0.003484320557491289,3.679442508710802,10.693379790940767,0.006968641114982578,0.06489448051948052,0.20592532467532468,0.0838474025974026,0.12138798701298703,0.057102272727272724
1890-Bazán-Una cristiana-fragment_2.prd,0.005291005291005291,0.0,0.0,0.0,0.3862433862433862,0.013227513227513229,0.0,0.0,0.13756613756613756,0.01058201058201058,0.002645502645502645,2.9285714285714284,8.542328042328043,0.021164021164021163,0.06951871657754011,0.211272387742976,0.07142857142857142,0.1217214158390629,0.05508870214752568
1902-Bazán-Misterio-fragment_1.prd,0.024844720496894408,0.0,0.0,0.0,0.5372670807453416,0.015527950310559006,0.003105590062111801,0.0,0.12732919254658384,0.009316770186335404,0.006211180124223602,3.605590062111801,10.313664596273293,0.006211180124223602,0.06557723165273202,0.19229794780846213,0.08348112490499113,0.12655181150240688,0.051769276243560515
1890-Bazán-Una cristiana-fragment_3.prd,0.015345268542199487,0.0,0.0,0.0,0.3478260869565217,0.030690537084398974,0.0025575447570332483,0.0,0.1278772378516624,0.015345268542199487,0.010230179028132991,3.1867007672634267,9.084398976982095,0.01278772378516624,0.06961178045515395,0.2011486807444833,0.07410286306516388,0.12346158828863844,0.057347670250896064
1890-Bazán-Una cristiana-fragment_4.prd,0.015060240963855422,0.0030120481927710845,0.0,0.0030120481927710845,0.4156626506024096,0.02710843373493976,0.006024096385542169,0.0,0.13855421686746988,0.0030120481927710845,0.0030120481927710845,3.310240963855421,9.819277108433734,0.021084337349397592,0.06197015937605967,0.20400983384198032,0.07227026110545948,0.12694981349610038,0.054213292641573416
1891-Bazán-La piedra angular-fragment_1.prd,0.01282051282051282,0.0,0.0,0.0,0.3557692307692308,0.019230769230769232,0.003205128205128205,0.0,0.15384615384615385,0.016025641025641024,0.019230769230769232,3.3269230769230766,9.801282051282053,0.01282051282051282,0.06463577262877146,0.22757959659943325,0.08984830805134189,0.12385397566261044,0.04975829304884148
1891-Bazán-La piedra angular-fragment_2.prd,0.015209125475285171,0.0076045627376425855,0.0038022813688212928,0.0,0.5817490494296578,0.02281368821292776,0.0076045627376425855,0.0,0.20532319391634984,0.015209125475285171,0.019011406844106463,3.768060836501901,10.47148288973384,0.019011406844106463,0.06403692824171213,0.22156945027276545,0.09169114561477128,0.11296684851028115,0.04960134284515317
1891-Bazán-La piedra angular-fragment_3.prd,0.040145985401459854,0.0,0.0,0.0036496350364963507,0.5255474452554745,0.0291970802919708,0.0036496350364963507,0.0,0.27007299270072993,0.0145985401459854,0.0036496350364963507,3.784671532846716,10.75912408759124,0.040145985401459854,0.0636223490687888,0.20832465313945253,0.07966334736052665,0.1176200991625349,0.04691471188700471
1891-Bazán-La piedra angular-fragment_4.prd,0.03300330033003299,0.006600660066006601,0.0,0.0033003300330033004,0.5280528052805279,0.0429042904290429,0.0,0.0,0.2277227722772277,0.0132013201320132,0.0198019801980198,3.9702970297029694,11.267326732673268,0.056105610561056105,0.062478791991856124,0.1982100441126569,0.07456735663386495,0.12563624024431624,0.057091957923311835
1891-Pereda-Al primer vuelo-fragment_1.prd,0.017167381974248927,0.004291845493562232,0.0,0.0,1.296137339055794,0.03433476394849785,0.017167381974248927,0.0,0.4120171673819743,0.012875536480686695,0.017167381974248927,4.257510729613734,11.330472103004293,0.02145922746781116,0.048207565854624684,0.18407605466428995,0.0796593384828679,0.10148544266191327,0.06666666666666668
1891-Pereda-Al primer vuelo-fragment_2.prd,0.005,0.0,0.0,0.0,1.13,0.01,0.0,0.0,0.5,0.005,0.0,4.905,14.03,0.015,0.05339030428879483,0.1825732768948167,0.07471447967414742,0.09484066767830046,0.06888427441897613
1891-Pereda-Al primer vuelo-fragment_3.prd,0.04016064257028112,0.004016064257028112,0.0,0.004016064257028112,0.7389558232931727,0.060240963855421686,0.004016064257028112,0.004016064257028112,0.2971887550200803,0.004016064257028112,0.004016064257028112,4.614457831325301,13.325301204819276,0.06827309236947791,0.0586002268958897,0.15424557116676849,0.06265817261541147,0.1094336329522646,0.07518108037350554
1891-Pereda-Al primer vuelo-fragment_4.prd,0.026785714285714284,0.008928571428571428,0.004464285714285714,0.0,1.1651785714285714,0.03571428571428571,0.008928571428571428,0.0,0.38392857142857145,0.004464285714285714,0.017857142857142856,4.084821428571429,11.325892857142858,0.03571428571428571,0.05108461665838715,0.17014406358668654,0.07182480543136281,0.10498426891869517,0.06155820500082795
1891-Pereda-Nubes de estío-fragment_1.prd,0.01694915254237288,0.005649717514124294,0.0,0.0,1.2711864406779658,0.005649717514124294,0.005649717514124294,0.0,0.5819209039548022,0.011299435028248588,0.005649717514124294,5.192090395480227,14.31638418079096,0.0,0.05463067722644254,0.1901971876515274,0.08247131081299497,0.09734119928883142,0.055236786811055434
1891-Pereda-Nubes de estío-fragment_2.prd,0.036866359447004615,0.004608294930875576,0.0,0.004608294930875576,0.9815668202764976,0.07834101382488479,0.03225806451612903,0.0,0.4377880184331797,0.018433179723502304,0.03225806451612903,4.110599078341013,11.33179723502304,0.009216589861751152,0.04751004016064257,0.1910843373493976,0.08473895582329317,0.09927710843373494,0.059196787148594374
1891-Pereda-Nubes de estío-fragment_3.prd,0.01507537688442211,0.0,0.0,0.0,1.3266331658291457,0.02010050251256281,0.005025125628140704,0.0,0.5577889447236181,0.01507537688442211,0.010050251256281407,4.1457286432160805,11.407035175879395,0.005025125628140704,0.052033787108413984,0.18718222076431032,0.07622601279317698,0.09373462358536984,0.06134164343119568
1891-Pereda-Nubes de estío-fragment_4.prd,0.04591836734693878,0.0,0.0,0.0,1.2857142857142858,0.09693877551020408,0.0,0.0,0.4744897959183674,0.010204081632653059,0.015306122448979591,4.556122448979592,12.280612244897961,0.03571428571428571,0.052386682711592455,0.18949057360609708,0.0915363016446049,0.0963898916967509,0.06012835940633775
1891-Perez Galdoz-Ángel Guerra-fragment_1.prd,0.013550135501355014,0.010840108401084009,0.0,0.002710027100271003,0.3848238482384824,0.024390243902439025,0.008130081300813009,0.0,0.14092140921409213,0.010840108401084009,0.0,3.4065040650406506,9.585365853658537,0.029810298102981032,0.06340595434424096,0.18678934120302054,0.06770245638399444,0.14030900095477822,0.05325058588664178
1891-Perez Galdoz-Ángel Guerra-fragment_2.prd,0.006872852233676976,0.0,0.0,0.0,0.6013745704467354,0.006872852233676976,0.006872852233676976,0.0,0.21305841924398625,0.003436426116838488,0.0,3.872852233676976,10.88659793814433,0.006872852233676976,0.06199884268826982,0.2075307927585352,0.07882119533768703,0.11626849632140199,0.051541704554848314
1891-Perez Galdoz-Ángel Guerra-fragment_3.prd,0.006269592476489028,0.0,0.0,0.0,0.5235109717868338,0.050156739811912224,0.012539184952978056,0.0,0.2225705329153605,0.012539184952978056,0.0,3.5548589341692787,9.924764890282132,0.012539184952978056,0.06477698690140253,0.20132249505117294,0.07753864296845386,0.12652150107400076,0.052941919723708035
1891-Perez Galdoz-Ángel Guerra-fragment_4.prd,0.006349206349206349,0.009523809523809523,0.0,0.006349206349206349,0.4761904761904762,0.0380952380952381,0.0,0.0,0.2031746031746032,0.015873015873015872,0.006349206349206349,3.6063492063492064,10.006349206349206,0.012698412698412698,0.06419073819348922,0.1989079238047601,0.0875328248093035,0.12075361593931055,0.05477053895210704
1892-Perez Galdoz-Tristana-fragment_1.prd,0.02334630350194553,0.0,0.0,0.0,0.6420233463035021,0.019455252918287938,0.0038910505836575885,0.0,0.3463035019455253,0.0,0.0038910505836575885,3.922178988326848,11.081712062256805,0.0038910505836575885,0.059357794478157776,0.21384077482618652,0.0902624281638066,0.11079853715388016,0.050436040670337176
