,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1856-Толстой-Утро помещика-fragment.prd,0.021613832853025938,0.012968299711815562,0.0,0.002881844380403458,0.34438040345821325,0.027377521613832854,0.002881844380403458,0.0,0.2262247838616715,0.011527377521613832,0.007204610951008645,7.207492795389049,13.550432276657062,0.0,0.029719132591822038,0.2210290469712731,0.0911738817316156,0.18988557253740893,0.06960070416900056
1858-Тургенев-Ася-fragment.prd,0.004092769440654843,0.001364256480218281,0.0,0.002728512960436562,0.2673942701227831,0.0286493860845839,0.002728512960436562,0.0,0.07776261937244201,0.013642564802182813,0.0,7.156889495225103,12.740791268758526,0.0,0.034251930962143615,0.18045198817583674,0.07952703347001049,0.2082959855058644,0.07580814341565748
1858-Тургенев-Дворянское гнездо-fragment.prd,0.012269938650306749,0.003067484662576687,0.0,0.0,0.3788343558282208,0.04447852760736196,0.0015337423312883436,0.0,0.25153374233128833,0.004601226993865031,0.006134969325153374,7.587423312883438,14.980061349693253,0.0,0.0336017075505752,0.2238962914135945,0.0976662429179026,0.17897892242258734,0.06434703454337147
1859-Достоевский-Село Степанчиково и его обитатели-fragment.prd,0.03807615230460922,0.01903807615230461,0.0,0.00501002004008016,0.2785571142284569,0.026052104208416832,0.009018036072144287,0.0,0.094188376753507,0.018036072144288567,0.04909819639278557,5.8887775551102175,10.668336673346694,0.0,0.03406626405525341,0.20047712789029395,0.08071135430916553,0.18264322178105505,0.08713422975543025
1859-Толстой-Семейное счастие-fragment.prd,0.032552083333333336,0.00390625,0.0,0.00390625,0.4440104166666667,0.026041666666666668,0.0,0.0,0.3151041666666667,0.009114583333333334,0.0013020833333333333,7.192708333333332,13.57421875,0.0,0.02711192194812406,0.16040295074165145,0.07061156500356945,0.20426747045292296,0.07710002379630364
1859-Тургенев-Дворянское гнездо-fragment.prd,0.013657056145675266,0.0030349013657056147,0.0,0.0,0.3930197268588771,0.048558421851289835,0.0015174506828528073,0.0,0.2488619119878604,0.004552352048558422,0.006069802731411229,7.424886191198786,14.628224582701066,0.0,0.03287654010560724,0.22545260246416896,0.09878677395021374,0.17836937389992458,0.06426012069399044
1859-Тургенев-Накануне-fragment.prd,0.014002333722287048,0.014002333722287048,0.0,0.003500583430571762,0.3220536756126021,0.037339556592765465,0.003500583430571762,0.0,0.1423570595099183,0.010501750291715286,0.014002333722287048,6.8553092182030335,12.299883313885648,0.0,0.03685700016647245,0.200615948060596,0.0816214416514067,0.1855668386881971,0.07108373564175129
1861-Достоевский-Униженные и оскорбленные-fragment.prd,0.01884816753926701,0.006282722513089005,0.0,0.0,0.37486910994764394,0.04607329842931937,0.005235602094240838,0.0,0.1612565445026178,0.02408376963350785,0.0356020942408377,6.713089005235603,12.345549738219896,0.005235602094240838,0.029109868915694163,0.17864731456964467,0.07946781733189501,0.18561014677519533,0.08863718087019057
1861-Толстой-Князь Серебряный-fragment.prd,0.03343465045592705,0.0121580547112462,0.0,0.00303951367781155,0.2695035460992908,0.020263424518743668,0.00303951367781155,0.0,0.09321175278622088,0.02228976697061804,0.08206686930091185,6.756838905775076,12.022289766970616,0.0,0.03665771767591396,0.2413078784263034,0.08920818004043618,0.19788870107056444,0.05077723641907792
1862-Толстой-Поликушка-fragment.prd,0.023026315789473683,0.003289473684210526,0.0,0.007675438596491229,0.3728070175438597,0.02960526315789473,0.0,0.0,0.19407894736842105,0.006578947368421052,0.0043859649122807015,6.635964912280703,12.198464912280702,0.0,0.0338916769862478,0.2287199374307501,0.06633318125529558,0.2168252623346152,0.07159616763344848
1862-Тургенев-Отцы и дети-fragment.prd,0.009370816599732264,0.008032128514056224,0.0,0.002677376171352075,0.32396251673360105,0.04551539491298527,0.002677376171352075,0.0,0.14056224899598393,0.002677376171352075,0.013386880856760376,7.0575635876840686,12.907630522088356,0.0,0.03411576990771964,0.20069744871942494,0.0909150724590002,0.17383580346421462,0.07362689783363216
1863-Толстой-Казаки-fragment.prd,0.02717900656044986,0.014995313964386131,0.0009372071227741332,0.003748828491096533,0.2661668228678538,0.010309278350515464,0.0,0.0,0.17432052483598875,0.008434864104967198,0.014995313964386131,6.092783505154638,10.810684161199623,0.0,0.035721439540628966,0.24178740735794885,0.08811844828737397,0.20451358750083465,0.06630166254924218
1864-Достоевский-Записки из подполья-fragment.prd,0.027912621359223302,0.04733009708737864,0.0,0.02063106796116505,0.6541262135922329,0.03155339805825244,0.0048543689320388345,0.0,0.1953883495145631,0.04247572815533982,0.016990291262135918,6.1699029126213585,11.497572815533982,0.0,0.027349702310822063,0.15951112996214084,0.08600782317734106,0.162857187740547,0.1050787815951113
1864-Лесков-Леди Макбет Мценского уезда-fragment.prd,0.012684989429175477,0.03171247357293869,0.0021141649048625802,0.004228329809725161,0.4989429175475687,0.02536997885835095,0.0021141649048625802,0.0,0.1923890063424948,0.0211416490486258,0.014799154334038053,8.378435517970402,15.839323467230447,0.0,0.033622519268719515,0.21165804073425928,0.0870908887813233,0.18015787318017648,0.061250325799605314
1864-Лесков-Некуда-fragment.prd,0.0423728813559322,0.029661016949152543,0.0014124293785310734,0.007062146892655367,0.3502824858757062,0.04519774011299435,0.00423728813559322,0.0014124293785310734,0.10310734463276837,0.0014124293785310734,0.0014124293785310734,7.822033898305085,13.827683615819213,0.0,0.03769308960023995,0.2292746329839529,0.09729882854809953,0.17376814250720699,0.074103081101798
1865-Лесков-Обойденные-fragment.prd,0.02460456942003515,0.01757469244288225,0.0017574692442882249,0.005272407732864675,0.4147627416520211,0.03866432337434095,0.0035149384885764497,0.0,0.2372583479789104,0.005272407732864675,0.008787346221441127,8.571177504393674,16.637961335676625,0.0,0.032412032412032415,0.2262023690595119,0.11230039801468372,0.17687074829931973,0.06891521177235463
1865-Толстой-Война и мир.Том 1-fragment.prd,0.022193211488250653,0.0052219321148825075,0.0,0.006527415143603133,0.45822454308094,0.050913838120104436,0.006527415143603133,0.0,0.13315926892950392,0.009138381201044387,0.0039164490861618795,6.640992167101826,12.155352480417758,0.0,0.03318301257012996,0.2000923229884241,0.08030324550813152,0.18611959377885093,0.06808820396278674
1866-Достоевский-Игрок-fragment.prd,0.013114754098360656,0.022950819672131147,0.0,0.003278688524590164,0.3890710382513661,0.030601092896174863,0.004371584699453553,0.0,0.15737704918032788,0.01092896174863388,0.012021857923497269,6.959562841530055,12.465573770491805,0.0,0.027311665406903503,0.1530024355421181,0.07000923826320651,0.17945746199714455,0.10266229948769633
1866-Достоевский-Преступление и наказание-fragment.prd,0.04918032786885247,0.032786885245901634,0.0,0.00702576112412178,0.4274004683840749,0.04566744730679157,0.00702576112412178,0.00117096018735363,0.20960187353629967,0.043325526932084316,0.04918032786885247,6.875878220140513,13.168618266978926,0.0,0.0353785650338918,0.18923455684870188,0.08546489320885024,0.17161721447755468,0.09225924031206036
1867-Тургенев-Дым-fragment.prd,0.01901743264659271,0.012678288431061807,0.001584786053882726,0.0047543581616481785,0.5309033280507132,0.098256735340729,0.001584786053882726,0.0,0.28526148969889065,0.02694136291600634,0.04595879556259905,7.391442155309035,14.369255150554675,0.0,0.037456168313675486,0.20620019126554032,0.10677398788651578,0.17095951546063118,0.0799330570608862
1869-Достоевский-Идиот-fragment.prd,0.0223463687150838,0.019553072625698324,0.0,0.009776536312849162,0.6215083798882681,0.04329608938547486,0.0013966480446927375,0.002793296089385475,0.2807262569832402,0.0111731843575419,0.04329608938547486,7.3756983240223475,14.354748603351956,0.0,0.0293911044413934,0.18380216482007727,0.09012101280372936,0.16638462275296145,0.10056195919409942
