,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1868-Charles Kingsley-Discipline and Other Sermons-fragment.prd,0.06615776081424936,0.03689567430025445,0.005089058524173028,0.0076335877862595426,3.9236641221374047,0.008905852417302799,0.005089058524173028,0.0,1.1488549618320612,0.05979643765903307,0.0038167938931297713,11.582697201017814,18.283715012722645,0.0,0.014812839410395656,0.16677172226532194,0.06542135376260667,0.13404286268425136,0.1297638673390225
1870-Anthony Trollope-An Eye for an Eye-fragment.prd,0.07595993322203673,0.011686143572621035,0.001669449081803005,0.00333889816360601,0.6352253756260434,0.01001669449081803,0.001669449081803005,0.0,0.1419031719532554,0.018363939899833055,0.00667779632721202,7.994156928213687,13.96076794657763,0.0,0.01937717198761376,0.15439535921463632,0.06348626830554542,0.16172433843116574,0.13334144659445865
1871-Anthony Trollope-Sir Harry Hotspur of Humblethwaite-fragment.prd,0.09317343173431734,0.008302583025830259,0.0,0.005535055350553504,0.7472324723247232,0.003690036900369004,0.0018450184501845016,0.0009225092250922508,0.16512915129151293,0.012915129151291513,0.008302583025830259,8.52490774907749,14.415129151291511,0.0,0.017063581366410292,0.13832223560715373,0.06147654915873499,0.1769502654187792,0.12804966839199905
1871-George Alfred Henty-Out on the Pampas-fragment.prd,0.03062302006335797,0.012671594508975714,0.0,0.0,0.8912354804646251,0.007391763463569166,0.0010559662090813089,0.0,0.32101372756071805,0.0,0.0,9.82365364308342,16.130939809926087,0.0,0.019194032566178482,0.167197307377422,0.06385881924861275,0.15914023209574926,0.14572910033657782
1871-Hardy-Desperate Remedies-fragment.prd,0.08296943231441048,0.010917030567685587,0.0,0.003275109170305677,0.6801310043668122,0.026200873362445413,0.001091703056768559,0.0,0.2478165938864629,0.004366812227074236,0.001091703056768559,9.676855895196509,15.783842794759824,0.0,0.027246978098695498,0.18193906995917608,0.07546442201566468,0.14800335101926834,0.14897408279145224
1871-Henry James-A  Passionate Pilgrim-fragment.prd,0.0572987721691678,0.005457025920873124,0.0006821282401091405,0.001364256480218281,0.26125511596180084,0.01909959072305593,0.001364256480218281,0.0,0.08526603001364258,0.01227830832196453,0.013642564802182813,6.42087312414734,11.300136425648027,0.0,0.03490867742164736,0.17447231895387674,0.08052021888991542,0.15376305877336366,0.1402743230758297
1872-George Alfred Henty-The Young Franc Tireurs-fragment.prd,0.0496969696969697,0.008484848484848486,0.002424242424242424,0.001212121212121212,1.0133333333333334,0.001212121212121212,0.0,0.0,0.37333333333333335,0.009696969696969695,0.0,9.963636363636363,16.475151515151516,0.0,0.02097254124034245,0.18543798287742744,0.06543641678847359,0.14956149509292127,0.1393558154103153
1872-George Eliot-Middlemarch-fragment.prd,0.07455268389662027,0.011928429423459244,0.0,0.0019880715705765406,0.6302186878727635,0.015904572564612324,0.0,0.0,0.18389662027833,0.008946322067594433,0.0009940357852882703,9.648111332007954,15.732604373757455,0.0,0.025843264524366888,0.16522132368589065,0.08008352841030006,0.15333049585018088,0.13016067248350713
1896-Henry James-Glasses-fragment.prd,0.05277401894451962,0.0040595399188092015,0.0013531799729364006,0.0,0.4248985115020298,0.0040595399188092015,0.0013531799729364006,0.0,0.13802435723951287,0.012178619756427604,0.0,8.841677943166443,14.787550744248984,0.0,0.027591606041511525,0.14685608447423193,0.07225372820835957,0.17104886292031848,0.1481736075308854
1915-G K Chesterton-The Appetite of Tyranny-fragment.prd,0.04296875,0.03515625,0.0013020833333333333,0.0,0.9466145833333334,0.0026041666666666665,0.0013020833333333333,0.0,0.171875,0.018229166666666668,0.0013020833333333333,8.20703125,13.908854166666664,0.0,0.02788814753729665,0.16341179998500638,0.09243571482120096,0.11788739785591125,0.1396656421021066
